album_name,album_release_date,artists_name,artists_id,duration_ms,explicit,name,popularity,external_urls
"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) [Remix]",2019-09-06,Natti Natasha,1GDbiv3spRmZ1XdM1jQbT7,258600,False,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",75,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) [Remix]",2019-09-06,Farruko,329e4yvIujISKGKz1BZZbO,258600,False,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",75,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) [Remix]",2019-09-06,Dalex,0KPX4Ucy9dk82uj4GpKesn,258600,False,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",75,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) [Remix]",2019-09-06,Lenny Tavárez,1pQWsZQehhS4wavwh7Fnxd,258600,False,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",75,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) [Remix]",2019-09-06,Zion,1pgDilWYDWLoOgGjf1iHNu,258600,False,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",75,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
Evolve,2017-06-23,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,204346,False,Believer,87,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
Follow You / Cutthroat,2021-03-12,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,175643,False,Follow You,86,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
Evolve,2017-06-23,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,187146,False,Thunder,84,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
Origins (Deluxe),2018-11-09,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,260773,False,Bad Liar,81,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
Origins (Deluxe),2018-11-09,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,189466,False,Natural,81,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
Night Visions,2012-09-04,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,175200,False,Demons,73,https://open.spotify.com/track/3LlAyCYU26dvFZBDUIMb7a
Evolve,2017-06-23,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,201240,False,Whatever It Takes,80,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
Night Visions,2012-09-04,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,186813,False,Radioactive,72,https://open.spotify.com/track/4G8gkOterJn0Ywt6uhqbhp
Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),2016-06-24,Lil Wayne,55Aa2cqylxrFIXC767Z865,243490,True,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",77,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),2016-06-24,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,243490,True,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",77,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),2016-06-24,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,243490,True,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",77,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),2016-06-24,X Ambassadors,3NPpFNZtSTHheNBaWC82rB,243490,True,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",77,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),2016-06-24,Logic,4xRYI6VqpkE3UwrDrAZL8L,243490,True,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",77,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),2016-06-24,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,243490,True,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",77,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
Night Visions (Deluxe),2012-09-04,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,189840,False,On Top Of The World,67,https://open.spotify.com/track/6KuHjfXHkfnIjdmcIvt9r0
Legends Never Die,2020-07-10,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,205484,True,Come & Go (with Marshmello),85,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
Legends Never Die,2020-07-10,Marshmello,64KEffDW9EtZ1y2vBYgq8T,205484,True,Come & Go (with Marshmello),85,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
Happier,2018-08-17,Marshmello,64KEffDW9EtZ1y2vBYgq8T,214289,False,Happier,84,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
Happier,2018-08-17,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,214289,False,Happier,84,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
Be Kind (with Halsey),2020-05-01,Marshmello,64KEffDW9EtZ1y2vBYgq8T,172761,False,Be Kind (with Halsey),83,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
Be Kind (with Halsey),2020-05-01,Halsey,26VFTg2z8YR0cCuwLzESi2,172761,False,Be Kind (with Halsey),83,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
Silence,2017-08-11,Marshmello,64KEffDW9EtZ1y2vBYgq8T,180822,False,Silence,81,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
Silence,2017-08-11,Khalid,6LuN9FCkKOj5PcnpouEgny,180822,False,Silence,81,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
Legends Never Die,2020-07-10,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,160212,True,Hate The Other Side (with Marshmello & The Kid Laroi),81,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49
Legends Never Die,2020-07-10,Marshmello,64KEffDW9EtZ1y2vBYgq8T,160212,True,Hate The Other Side (with Marshmello & The Kid Laroi),81,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49
Legends Never Die,2020-07-10,The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,160212,True,Hate The Other Side (with Marshmello & The Kid Laroi),81,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49
Legends Never Die,2020-07-10,Polo G,6AgTAQt8XS6jRWi4sX7w49,160212,True,Hate The Other Side (with Marshmello & The Kid Laroi),81,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49
FRIENDS,2018-02-09,Marshmello,64KEffDW9EtZ1y2vBYgq8T,202620,True,FRIENDS,81,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
FRIENDS,2018-02-09,Anne-Marie,1zNqDE7qDGCsyzJwohVaoX,202620,True,FRIENDS,81,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
Wolves,2017-10-25,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,197993,False,Wolves,80,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
Wolves,2017-10-25,Marshmello,64KEffDW9EtZ1y2vBYgq8T,197993,False,Wolves,80,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
OK Not To Be OK,2020-09-10,Marshmello,64KEffDW9EtZ1y2vBYgq8T,159862,False,OK Not To Be OK,79,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
OK Not To Be OK,2020-09-10,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,159862,False,OK Not To Be OK,79,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
FRIENDS KEEP SECRETS 2,2021-03-26,benny blanco,5CiGnKThu5ctn9pBxv7DGa,169094,False,You (with Marshmello & Vance Joy),58,https://open.spotify.com/track/3wCk9LASPqyp2VovekThtF
FRIENDS KEEP SECRETS 2,2021-03-26,Marshmello,64KEffDW9EtZ1y2vBYgq8T,169094,False,You (with Marshmello & Vance Joy),58,https://open.spotify.com/track/3wCk9LASPqyp2VovekThtF
FRIENDS KEEP SECRETS 2,2021-03-26,Vance Joy,10exVja0key0uqUkk6LJRT,169094,False,You (with Marshmello & Vance Joy),58,https://open.spotify.com/track/3wCk9LASPqyp2VovekThtF
One Thing Right,2019-06-21,Marshmello,64KEffDW9EtZ1y2vBYgq8T,181823,False,One Thing Right,77,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
One Thing Right,2019-06-21,Kane Brown,3oSJ7TBVCWMDMiYjXNiCKE,181823,False,One Thing Right,77,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
Wonder,2020-12-04,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,178994,False,Monster (Shawn Mendes & Justin Bieber),78,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
Wonder,2020-12-04,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,178994,False,Monster (Shawn Mendes & Justin Bieber),78,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
Shawn Mendes (Deluxe),2019-06-19,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,190799,False,Señorita,81,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
Shawn Mendes (Deluxe),2019-06-19,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,190799,False,Señorita,81,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
Illuminate,2017-04-20,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,187973,False,Treat You Better,82,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
Illuminate (Deluxe),2017-04-20,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,199440,False,There's Nothing Holdin' Me Back,82,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml
Wonder,2020-12-04,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,172692,False,Wonder,77,https://open.spotify.com/track/6ZuahEctZD6w75peme58hm
Illuminate (Deluxe),2017-04-20,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,208733,False,Mercy,80,https://open.spotify.com/track/0AS63m1wHv9n4VVRizK6Hc
Shawn Mendes (Deluxe),2019-06-19,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,191466,False,If I Can't Have You,73,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
Handwritten,2015-04-14,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,206880,False,Stitches,73,https://open.spotify.com/track/5jsw9uXEGuKyJzs0boZ1bT
Shawn Mendes,2018-05-25,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,211360,False,In My Blood,77,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
Handwritten (Deluxe),2015-04-14,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,217773,False,Imagination,74,https://open.spotify.com/track/21TcDbGosp7w9YhTjOszgA
Good Girl Gone Bad,2007-01-01,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,275986,False,Umbrella,67,https://open.spotify.com/track/2yPoXCs7BSIUrucMdK5PzV
Good Girl Gone Bad,2007-01-01,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,275986,False,Umbrella,67,https://open.spotify.com/track/2yPoXCs7BSIUrucMdK5PzV
ANTI (Deluxe),2016-01-28,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,224000,True,Love On The Brain,80,https://open.spotify.com/track/5oO3drDxtziYU2H1X23ZIp
ANTI (Deluxe),2016-01-28,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,191600,True,Needed Me,80,https://open.spotify.com/track/4pAl7FkDMNBsjykPXo91B3
Music Of The Sun,2005-08-29,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,246960,False,Pon de Replay,79,https://open.spotify.com/track/4TsmezEQVSZNNPv5RJ65Ov
FourFiveSeconds,2015-01-24,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,188238,False,FourFiveSeconds,79,https://open.spotify.com/track/78TTtXnFQPzwqlbtbwqN0y
FourFiveSeconds,2015-01-24,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,188238,False,FourFiveSeconds,79,https://open.spotify.com/track/78TTtXnFQPzwqlbtbwqN0y
FourFiveSeconds,2015-01-24,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,188238,False,FourFiveSeconds,79,https://open.spotify.com/track/78TTtXnFQPzwqlbtbwqN0y
Good Girl Gone Bad,2007-01-01,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,267080,False,Don't Stop The Music,65,https://open.spotify.com/track/1Jo0Zg7XlrA6z0mFTZVdkn
PARTYMOBILE,2020-03-27,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,183219,True,BELIEVE IT,77,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
PARTYMOBILE,2020-03-27,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,183219,True,BELIEVE IT,77,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
ANTI (Deluxe),2016-01-28,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,219320,True,Work,77,https://open.spotify.com/track/72TFWvU3wUYdUuxejTTIzt
ANTI (Deluxe),2016-01-28,Drake,3TVXtAsR1Inumwj472S9r4,219320,True,Work,77,https://open.spotify.com/track/72TFWvU3wUYdUuxejTTIzt
Good Girl Gone Bad: Reloaded,2008-06-02,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,238626,False,Disturbia,77,https://open.spotify.com/track/2VOomzT6VavJOGBeySqaMc
ANTI (Deluxe),2016-01-28,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,186466,False,Desperado,76,https://open.spotify.com/track/4mCf3vQf7z0Yseo0RxAi3V
Abbey Road (Remastered),1969-09-26,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,185733,False,Here Comes The Sun - Remastered 2009,82,https://open.spotify.com/track/6dGnYIeXmHdcikdzNNDMm2
Abbey Road (Remastered),1969-09-26,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,259946,False,Come Together - Remastered 2009,78,https://open.spotify.com/track/2EqlS6tkEnglzr7tkKAAYD
Let It Be (Remastered),1970-05-08,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,243026,False,Let It Be - Remastered 2009,78,https://open.spotify.com/track/7iN1s7xHE4ifF5povM6A48
Help! (Remastered),1965-08-06,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,125666,False,Yesterday - Remastered 2009,76,https://open.spotify.com/track/3BQHpFgAp4l80e1XslIjNI
1 (Remastered),2000-11-13,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,425653,False,Hey Jude - Remastered 2015,75,https://open.spotify.com/track/0aym2LBJBk9DAYuHHutrIl
Please Please Me (Remastered),1963-03-22,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,155226,False,Twist And Shout - Remastered 2009,74,https://open.spotify.com/track/5ZBeML7Lf3FMEVviTyvi8l
The Beatles (Remastered),1968-11-22,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,138386,False,Blackbird - Remastered 2009,74,https://open.spotify.com/track/5jgFfDIR6FR0gvlA56Nakr
Rubber Soul (Remastered),1965-12-03,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,146333,False,In My Life - Remastered 2009,73,https://open.spotify.com/track/3KfbEIOC7YIv90FIfNSZpo
1 (Remastered),2000-11-13,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,145746,False,I Want To Hold Your Hand - Remastered 2015,72,https://open.spotify.com/track/4pbG9SUmWIvsROVLF0zF9s
Help! (Remastered),1965-08-06,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,139560,False,Help! - Remastered 2009,72,https://open.spotify.com/track/7DD7eSuYSC5xk2ArU62esN
Parachutes,2000-07-10,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,266773,False,Yellow,85,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
A Rush of Blood to the Head,2002-08-08,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,309600,False,The Scientist,83,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
Memories...Do Not Open,2017-04-07,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,247160,False,Something Just Like This,83,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
Memories...Do Not Open,2017-04-07,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,247160,False,Something Just Like This,83,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
X&Y,2005-06-07,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,295533,False,Fix You,82,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q
A Head Full of Dreams,2015-12-04,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,258266,False,Hymn for the Weekend,80,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy
Mylo Xyloto,2011-10-24,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,278719,False,Paradise,80,https://open.spotify.com/track/6nek1Nin9q48AVZcWs9e9D
Viva La Vida or Death and All His Friends,2008-05-26,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,242373,False,Viva La Vida,80,https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b
Ghost Stories,2014-05-19,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,267866,False,A Sky Full of Stars,78,https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ
A Rush of Blood to the Head,2002-08-08,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,307879,False,Clocks,77,https://open.spotify.com/track/0BCPKOYdS2jbQ8iyB56Zns
A Head Full of Dreams,2015-12-04,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,263786,False,Adventure of a Lifetime,75,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M
In The Lonely Hour,2014-05-26,Sam Smith,2wY79sveU1sp5g7SokKOiI,172723,False,Stay With Me,82,https://open.spotify.com/track/5Nm9ERjJZ5oyfXZTECKmRt
In The Lonely Hour,2014-05-26,Sam Smith,2wY79sveU1sp5g7SokKOiI,239316,False,I'm Not The Only One,81,https://open.spotify.com/track/7795WJLVKJoAyVoOtCWqXN
The Thrill Of It All (Special Edition),2017-11-03,Sam Smith,2wY79sveU1sp5g7SokKOiI,201000,False,Too Good At Goodbyes,74,https://open.spotify.com/track/3VlbOrM6nYPprVvzBZllE5
Love Goes,2020-10-30,Sam Smith,2wY79sveU1sp5g7SokKOiI,213869,False,Diamonds,75,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
Love Goes,2020-10-30,Sam Smith,2wY79sveU1sp5g7SokKOiI,171029,False,Dancing With A Stranger (with Normani),70,https://open.spotify.com/track/3xgT3xIlFGqZjYW9QlhJWp
Love Goes,2020-10-30,Normani,2cWZOOzeOm4WmBJRnD5R7I,171029,False,Dancing With A Stranger (with Normani),70,https://open.spotify.com/track/3xgT3xIlFGqZjYW9QlhJWp
